"","LUV","JBLU","ALK","ALGT","GOL","GLUX","CPA","HA","SKYW","AAPL","KODK","WATT","KOSS","MSN","VUZI","UEIC","FN","PHG","ABBV","LLY","NVS","AZN","ADTN","HIVE","AUDC","ALLT","AVNW","ATEN","DAL","AAL","SAVE","CEA","ZNH","VLRS","UAL","stock.data.a6.df$ARCO"
"82",55.892231,18.43,68.032249,152.918381,18.360001,0.05008,102.277336,27.306997,57.336235,59.577564,2.69,3.05,1.84,0.91,2.42,49.060001,53.369999,41.328861,67.516769,102.434952,77.684837,43.67387,8.703884,0.75,18.094734,7.4,6.98,6.501158,54.225277,30.647036,37.93,24.293083,30.549999,10.56,91.639999,7.266788
"83",56.339054,18.76,70.8125,164.606644,18.23,0.05008,102.543282,27.4657,58.617214,60.311333,2.69,2.99,1.93,0.88,2.45,50,53.799999,41.489231,67.279404,104.676689,77.747162,44.06208,8.75962,0.75,18.645405,7.6,6.885,6.412372,54.791363,31.143585,38.139999,24.686176,31.5,10.94,92.190002,7.266788
"84",57.232689,19.23,69.338272,169.133377,18.629999,0.05008,103.153961,27.773188,58.925045,60.91547,2.66,2.94,1.89,0.89,2.41,51.360001,54.389999,40.913776,68.861832,107.326851,77.399879,44.136032,8.908245,0.75,20.104191,7.62,6.805,6.372911,54.999924,30.706621,37.169998,24.902376,31.15,10.86,91.029999,7.169898
"85",56.805729,19.469999,69.02166,166.132065,19.129999,0.05008,103.2229,27.862459,58.647003,59.50663,2.68,2.8,1.83,0.82,2.34,52.889999,53.27,40.451527,68.984909,106.072998,78.708878,43.98814,8.898955,0.75,21.215185,7.75,6.895,7.241047,54.940334,30.080971,37.689999,24.813931,31.129999,10.73,91.669998,7.179586
"86",56.636932,19.459999,69.635094,165.993393,19.360001,0.05008,101.775017,28.080675,58.795952,59.499283,2.67,2.81,1.82,0.83,2.46,51.970001,54.32,40.970379,70.031075,107.070381,78.014305,45.30991,8.183697,0.7,20.422997,7.8,6.82,7.329834,54.701984,29.852554,37.560001,24.312738,30.93,10.84,90.839996,7.23772
"87",55.733364,19.299999,68.695152,165.745758,18.17,0.05008,100.208946,28.378246,59.133579,60.844547,2.67,2.74,1.82,0.79,2.4,52.119999,56.23,41.413761,69.934364,108.238731,77.862938,45.319153,8.527392,0.7,20.181475,7.81,6.88,7.152261,55.635532,30.349104,38.07,24.637039,31.07,10.85,91.650002,7.198965
"88",55.862438,19.48,69.407532,166.18161,18.290001,0.05008,101.105255,28.23938,59.024345,62.571354,2.66,2.76,1.81,0.81,2.48,53.720001,58.450001,41.725071,71.868446,106.870895,78.03212,44.727592,8.861798,0.7,20.645197,7.77,6.965,7.171991,56.489632,30.736416,38.48,25.737698,32.779999,10.97,92.389999,7.150519
"89",56.577354,19.440001,69.882446,166.290558,17.690001,0.1,103.390343,29.022982,61.03022,62.982273,2.69,2.81,1.77,0.8,2.44,53.98,60.599998,41.885445,72.958542,107.440842,78.299271,44.468784,8.796776,0.7,20.780447,8.81,6.885,7.024014,57.115303,31.065199,38.93,26.445261,33.59,11.23,93.120003,7.131141
"90",57.470997,19.620001,70.624512,165.58728,17.32,0.1,105.429192,29.92561,62.40057,62.891777,2.72,2.81,1.72,0.8,2.5,54.82,57.560001,41.592999,71.947556,105.674057,77.373169,43.627659,8.471655,0.65,20.712824,8.85,6.915,7.142395,57.184826,30.846008,39.189999,25.423223,33.32,11.4,93.339996,7.150519
"91",57.451138,19.66,70.614624,166.567917,17.129999,0.1,104.749573,30.381884,62.082809,62.918678,2.68,2.79,1.8,0.82,2.37,53.310001,57.209999,41.47036,72.158539,108.115234,77.880737,43.757057,8.75962,0.6,21.205524,8.66,6.71,7.231182,57.264275,30.776266,39.400002,26.877663,34.25,11.3,93.800003,7.111763
"92",57.828453,19.58,70.179276,166.52829,17.25,0.1,105.695129,29.93553,62.748123,63.644833,2.66,2.83,1.76,0.77,2.3,54.93,57.240002,41.734509,72.097,107.117874,77.462212,43.257927,8.945399,0.6,20.55825,8.65,6.955,7.162126,57.184826,30.646746,38.98,26.700771,34.060001,11.08,93.440002,7.121452
"93",57.768875,19.57,70.416733,166.726395,16.200001,0.1,105.02536,29.895853,62.708405,63.819023,2.53,2.32,1.72,0.82,2.18,59.41,58.790001,41.762806,74.91021,107.839783,78.691078,43.683113,8.963979,0.6,20.712824,8.68,7.3,7.171991,56.817364,30.477371,38.720001,25.90476,33.040001,10.92,93.529999,7.169898
"94",57.848309,19.76,71.148911,168.440018,16.4,0.1,105.409485,29.995043,62.132458,64.324394,2.52,2.17,1.67,0.78,2.28,59.57,58.77,41.762806,75.305817,107.14637,78.922592,43.331879,9.029002,0.55,20.906038,8.62,7.085,7.083205,56.827297,29.41131,37.860001,25.727869,32.240002,10.77,92.720001,7.121452
"95",57.441208,19.299999,70.090225,166.617432,15.73,0.1,104.099503,29.380066,62.4105,64.265503,2.44,2.32,1.77,0.77,2.22,58.759998,59.25,41.423195,75.991531,107.497826,79.5103,43.516743,8.785228,0.6,20.625874,8.52,7.07,6.954957,56.112236,28.554476,37.48,25.039957,31.809999,10.9,92.419998,7.479947
"96",57.183044,19.58,69.773613,170.45079,15.74,0.1,105.931519,29.786745,62.609104,64.881271,2.4,2.2,1.7,0.77,2.24,58.34,59.75,41.489231,76.184952,107.136887,80.017876,44.200729,8.672719,0.6,21.253828,8.53,7.185,6.885901,56.161892,28.664072,37.689999,24.980995,31.66,11.05,92.519997,7.441191
"97",57.222763,19.57,69.66478,168.469727,16.209999,0.1,107.113457,30.16518,62.003365,64.432335,2.35,2.15,1.71,0.8,2.2,57.889999,59.889999,41.876011,77.037682,106.415596,79.706215,43.784794,8.738351,0.55,22.625668,8.78,7.05,6.885901,56.459835,28.75374,38.23,25.364258,31.969999,11,92.510002,7.402434
"98",57.381634,19.620001,69.635094,168.687653,16.73,0.1,105.389786,30.503777,62.003365,65.197739,2.43,2.1,1.79,0.77,2.17,56.939999,60.860001,42.762775,77.916817,108.135208,80.178162,43.849491,8.513327,0.55,23.195656,8.6,7,6.678732,56.688259,28.494698,37.91,24.882721,31.860001,10.91,92.769997,7.45088
"99",57.3717,19.469999,69.664925,168.449921,16.290001,0.1,106.965714,30.31456,61.556519,65.526482,2.49,2.15,1.7,0.77,2.05,57.360001,61.040001,42.838245,78.00473,108.975906,80.436401,44.311649,8.50395,0.55,22.432449,8.6,7.05,6.747788,56.678326,29.182158,38.82,24.863066,31.799999,10.82,93.290001,7.441191
"100",57.143326,19.360001,69.674873,169.589035,16.200001,0.1,107.349838,30.89217,61.765049,65.327774,2.47,2.17,1.7,0.82,2.11,58.360001,61.43,42.951447,78.259666,109.9599,80.498734,44.06208,8.316434,0.5,22.393806,8.59,6.975,6.639271,55.287933,28.12606,38.130001,24.076883,30.860001,11.01,91.699997,7.198965
"101",56.428413,19.02,68.054062,167.291,16.030001,0.1,107.280891,30.40419,61.377777,64.567261,2.45,2.16,1.62,0.8,2.05,57.34,60.810001,42.809944,76.659653,109.491783,80.614494,43.452034,8.110164,0.45,22.007374,8.58,6.975,6.619541,54.930405,27.827166,37.669998,24.411011,31.059999,10.64,90.970001,7.23772
"102",56.190109,18.629999,67.616547,166.395798,16.02,0.095,104.069954,29.91621,60.642948,64.277786,2.42,2.05,1.65,0.83,2.01,56.09,59.990002,42.838245,76.061859,109.625549,80.614494,44.006626,8.250804,0.45,21.988054,8.53,6.985,6.501158,55.724915,28.574404,38.470001,24.0474,30.82,10.63,91.779999,7.179586
"103",56.60714,18.959999,68.372261,168.315491,16.549999,0.095,104.069954,30.453983,61.25861,64.221352,2.39,2.09,1.63,0.84,2.03,55.529999,59.599998,42.88541,75.648674,111.010788,80.569977,44.339386,8.682096,0.45,22.181269,8.61,6.985,6.619541,55.963264,28.883261,39.919998,24.725485,31.530001,10.74,92.519997,7.247409
"104",57.153255,19.200001,68.402092,168.51442,16.389999,0.095,105.872414,30.6432,63.393581,65.347404,2.42,2.14,1.46,0.87,2.09,55.860001,60.560001,43.27219,77.151985,112.22406,81.300156,45.078827,8.653968,0.45,22.654648,8.55,6.995,6.609675,57.065647,28.943041,39.099998,24.70583,31.370001,10.49,92.760002,7.315234
"105",57.183044,19.32,69.048424,168.743179,15.63,0.095,103.341087,30.73283,63.860287,64.83712,2.41,2.16,1.48,0.8,2.16,55.740002,60.5,43.65897,77.116806,111.861031,82.030342,45.069584,8.644591,0.5,23.185993,8.48,6.965,6.668867,56.678326,28.84341,39.189999,25.039957,31.639999,10.56,93.050003,7.169898
"106",57.341915,19.26,68.779945,171.229828,15.51,0.095,103.906006,30.543613,63.482948,65.708023,2.65,2.12,1.47,0.8,2.3,55.889999,61.189999,43.800476,77.653076,112.195396,82.092682,45.078827,8.616463,0.55,23.157013,8.7,6.965,6.58008,56.916679,28.634182,39.07,24.912203,31.440001,10.45,92.800003,7.460569
"107",57.232689,19.27,68.62085,168.822754,16.129999,0.095,103.331184,30.16518,62.201969,65.563286,2.72,2.1,1.45,0.82,2.44,55.599998,60.490002,43.847645,77.125595,112.109436,82.190636,44.81078,8.513327,0.45,23.22464,8.61,6.975,6.451833,56.360523,27.976612,39.59,24.686176,31.290001,10.17,91.629997,7.3443
"108",56.319195,19.200001,67.725922,168.613892,15.88,0.095,102.181511,29.956043,61.794834,64.805237,2.56,1.95,1.45,0.85,2.32,55.029999,59.119999,43.309929,76.510208,111.526665,81.415916,44.718349,8.475824,0.45,23.524124,8.45,6.895,6.372911,55.238277,27.189522,38.02,23.978609,30.790001,10.2,88.870003,7.024561
"109",55.534775,18.799999,66.234383,167.917633,16.530001,0.095,102.399551,28.960165,60.861412,63.649742,2.51,1.93,1.45,0.8,2.41,55.349998,58.689999,43.460865,75.560745,112.357819,81.050819,44.265434,8.37269,0.45,23.630392,8.5,7.17,6.284124,55.675259,27.279188,38.189999,24.037573,30.82,10.26,88.169998,7.102074
"110",55.38583,19.32,66.542633,167.619232,16.290001,0.095,102.359909,29.139423,61.616093,64.21154,2.49,1.96,1.43,0.82,2.44,55.57,59.5,43.743874,76.659653,113.370476,81.531677,44.551975,8.353937,0.5,23.031424,8.52,7.325,6.195338,55.496494,27.139706,38.07,23.801718,30.52,10.24,87.860001,7.218342
"111",55.1376,19.139999,66.910545,168.633774,16.32,0.095,103.906006,29.32864,61.417492,65.153587,2.58,1.96,1.43,0.85,2.4,56.07,59.740002,43.847645,76.237686,114.421364,81.602913,44.015869,8.307058,0.45,22.954134,8.7,7.2,6.234799,55.754707,27.627901,39.209999,23.968782,30.82,10.17,88.580002,7.004322
"112",55.544701,19.02,67.934738,170.274963,17.389999,0.09,105.590866,29.796703,62.847424,66.412109,2.7,1.95,1.42,0.82,2.39,57.09,60.380001,44.479702,76.466263,114.297165,81.985817,44.071327,8.560207,0.5,22.673971,8.68,7.05,6.06709,55.417042,27.388784,38.490002,24.096539,30.77,10.24,87.610001,7.12106
"113",55.078026,18.93,67.606598,170.861801,17.690001,0.05,104.550217,29.597527,62.589241,65.482338,2.83,2.02,1.44,0.85,2.42,57.299999,59.5,44.602337,75.991531,114.870369,82.395439,44.154514,8.578961,0.45,22.992779,8.63,7.29,6.274259,55.148891,26.900589,38.220001,24.165329,31.32,10.45,86.510002,7.01405
"114",54.699482,18.9,66.860825,171.269623,16.879999,0.08025,103.450111,29.1693,62.529663,65.865036,2.75,1.93,1.41,0.86,2.39,56.43,58.599998,44.592903,76.097023,115.262062,82.635864,44.348621,8.728975,0.45,23.659372,8.73,7.315,6.353181,54.701984,26.761105,37.970001,24.872894,31.959999,10.36,87.019997,7.28644
"115",53.792969,18.73,66.363647,170.444046,17.15,0.08025,103.00412,29,62.241692,66.426826,2.99,1.96,1.46,0.86,2.3,55.959999,60.73,44.960815,76.2201,115.386253,82.849579,44.542728,8.850859,0.4,24.268009,8.65,7.23,6.343316,56.30093,27.617937,38.360001,26.003033,32.889999,10.38,88.470001,7.539374
"116",54.281094,18.92,67.308296,170.792191,17.48,0.08025,103.023941,29.99588,63.095676,66.596107,3.14,2,1.62,0.85,2.16,55.130001,63.009998,44.772141,78.00473,116.265167,82.867386,44.293159,8.785228,0.35,23.852594,8.44,7.18,6.264394,56.34066,27.37882,38.240002,26.022688,32.919998,10.65,87.580002,7.695025
"117",53.942398,18.58,67.029877,173.199249,17.620001,0.08025,103.281624,29.41827,62.142387,67.501358,3.11,2,1.62,0.86,2.17,55.450001,62.619999,44.875912,77.222298,116.10276,82.805054,44.699863,8.860237,0.35,24.673763,8.37,7.315,6.56035,58.019058,27.817202,39.169998,26.730255,34.02,10.59,88.629997,7.753395
"118",54.141628,18.700001,68.610901,174.213791,17.889999,0.025,103.995209,29.717033,62.619034,68.656837,3.01,1.85,1.6,0.88,2.24,55.799999,63.77,45.14949,78.620117,117.363808,82.876289,45.577957,8.841485,0.3,24.828337,8.48,7.23,6.678732,58.287205,28.175877,40.959999,26.877663,34.25,10.76,89.360001,7.821492
"119",53.972279,18.969999,69.664925,177.307159,17.27,0.025,105.600784,30.762705,63.97945,68.791771,3.28,1.89,1.53,0.84,2.09,55.439999,64.639999,45.574005,79.191536,119.733063,83.357147,45.263695,8.963372,0.4,24.49021,8.4,7.22,6.747788,58.177963,27.896908,40.419998,26.170097,34.139999,10.89,88.839996,7.918775
"120",53.394501,18.790001,68.640732,175.238281,17.32,0.06,106.50267,30.434065,64.505745,68.627403,3.67,1.88,1.5,0.84,2.19,54.400002,64.349998,45.743813,78.532204,123.697723,83.036575,45.513264,8.897739,0.35,24.103775,8.4,7.225,6.974688,58.734119,28.444881,41.290001,26.386299,33.900002,10.85,89.220001,7.977144
"121",53.872665,18.889999,68.809776,177.356903,17.799999,0.04,107.325279,30.274725,64.69442,68.696091,3.49,1.72,1.51,0.85,2.15,54.310001,64.980003,45.583439,78.039879,125.006569,83.944855,46.188011,8.850859,0.35,24.422583,8.38,7.13,6.954957,58.565289,28.933079,41.369999,25.953897,34.16,10.85,89.279999,7.879862
"122",54.420555,19.209999,68.948982,178.510712,17.57,0.04,107.166702,30.16518,64.307144,68.553795,3.36,1.73,1.48,0.77,2.08,52.900002,64.43,45.819279,78.497032,126.515961,83.962662,46.640923,9.019628,0.35,24.519188,8.25,7.155,6.836575,59.032059,29.19212,41.029999,25.894934,33.84,10.63,89.440002,7.860405
"123",55.038177,19.200001,68.899269,179.097549,17.83,0.04,107.008133,30.673077,64.863228,69.672508,3.58,1.81,1.63,0.84,2.15,53.990002,64.410004,46.08342,79.340996,125.293144,84.479141,46.114067,9.104012,0.4,24.615795,8.32,7.11,6.925362,58.982403,29.072563,41.189999,25.914589,33.349998,10.8,89.150002,7.879862
"124",54.729366,19.120001,68.700394,179.187057,17.700001,0.04,107.196442,30.613323,64.69442,69.738731,3.55,1.84,1.58,0.8,2.09,54.150002,64.790001,46.026821,78.989349,125.254951,84.434624,46.095577,9.188394,0.4,24.451563,8.3,7.22,6.895766,59.151237,29.560759,41.220001,26.061998,33.41,10.6,89.260002,8.006328
"125",54.689522,19.1,68.680511,177.973587,18.110001,0.04,106.819817,30.24485,64.763931,71.12236,3.54,1.88,1.54,0.79,2.11,53.75,65.400002,46.224926,78.971771,125.283592,84.425705,46.077087,9.132139,0.4,24.316313,8.36,7.06,6.767519,58.674534,28.335287,40.580002,26.514053,33.939999,10.52,88.370003,8.074427
"126",54.111744,18.889999,67.904907,176.421921,18.110001,0.0699,106.552231,29.707073,64.4263,71.095383,3.83,1.78,1.54,0.81,2.1,52.560001,64.57,46.3004,78.417908,125.646645,84.924377,46.622437,9.216522,0.4,24.229364,8.45,7,6.856305,58.257412,28.195801,39.799999,27.241272,34.119999,10.62,87.959999,8.074427
"127",53.872665,18.709999,67.298347,174.382889,18.27,0.0699,106.889198,29.159342,64.207443,71.517326,4.16,1.74,1.49,0.81,2.01,52.099998,64.949997,46.017384,77.820107,125.436455,84.194199,46.224979,9.272778,0.35,24.818676,8.5,7.025,6.777384,58.078648,28.574404,40.310001,26.897318,33.599998,10.42,88.089996,7.879862
"128",53.773045,18.719999,67.36795,173.109726,18.07,0.0699,107.117149,29.1693,64.296974,72.039886,4.65,1.77,1.54,0.82,2.01,52.259998,64.839996,46.036251,77.837692,125.560631,84.318863,46.086334,9.385288,0.35,25.436968,9.06,7.145,6.836575,58.634808,28.982893,40.650002,28.007803,35.099998,10.53,89.739998,7.938231
"129",54.629749,18.889999,67.785583,175.108994,18.440001,0.07,107.711807,29.109547,64.704865,73.683556,4.03,1.98,1.51,0.87,2.11,52.689999,66.160004,46.658875,78.725609,126.305824,84.550377,46.576221,9.338408,0.4,24.741388,8.94,7.125,6.84644,57.661533,27.548195,39.82,27.103691,34.450001,10.65,87.900002,7.753395
"130",54.141628,18.57,66.542633,172.602448,17.67,0.06,102.79599,28.970123,63.690117,72.967216,4.03,1.92,1.51,0.9,2.26,53.560001,65.949997,46.111725,77.978348,125.88546,84.407906,46.298927,9.35716,0.4,23.437176,9.13,7.125,6.885901,57.264275,27.21941,40.389999,26.140615,33.080002,10.42,87.699997,7.928503
"131",53.922474,18.48,66.224434,170.085983,16.85,0.06,99.624496,28.960165,63.769707,73.54863,3.75,1.78,1.53,0.89,2.31,54.27,64.779999,46.007954,78.593742,126.353584,84.977814,46.10482,9.272778,0.5,24.103775,9.28,7.01,6.984553,57.214619,27.119778,39.5,26.111134,33.23,10.54,86.769997,7.870134
"132",54.08186,18.41,65.806808,170.185455,16.940001,0.04,100.932739,29.029877,63.391666,73.202744,3.27,1.78,1.57,0.86,2.19,53.349998,65.699997,45.970215,78.14537,126.592422,84.131859,46.280441,9.310281,0.45,24.606138,9.23,6.975,7.260778,58.446106,27.737495,39.939999,26.140615,33.189999,10.69,87.300003,7.782579
"133",54.161549,18.5,66.125,172.81134,17.74,0.05,103.291534,28.970123,63.879139,74.380287,3.21,1.72,1.57,0.85,2.09,51.09,66.07,45.92305,78.699234,127.738815,84.131859,46.169525,9.179018,0.45,24.635118,9.18,6.98,7.30024,58.555355,27.847092,40,26.681116,34,10.79,87.949997,7.811764
"134",54.09182,18.709999,65.995735,174.203842,17.83,0.05,104.203339,28.741072,64.346718,75.960182,3.23,1.65,1.51,0.86,2.03,50.84,65.779999,46.762646,79.305817,129.850159,84.390091,46.289688,9.188394,0.45,24.992569,9.22,6.96,7.132531,58.833435,27.21941,39.790001,27.339546,34.709999,10.88,87.309998,7.850677
"135",53.7332,18.709999,65.51844,173.736359,18.139999,0.05,103.757355,28.980083,63.779655,76.131905,3.4,1.68,1.53,0.87,1.97,51.669998,64.839996,46.53624,78.29483,131.837234,83.579773,46.077087,9.394664,0.45,26.538303,9.49,7.01,7.033878,59.081718,27.289152,39.759998,27.939013,35.459999,10.97,86.889999,7.850677
"136",53.783009,18.6,65.498558,173.76619,18.24,0.05,103.747437,29.408312,63.759754,77.758415,3.77,1.66,1.58,0.86,1.87,51.099998,66.220001,46.687176,77.820107,132.735306,83.446198,45.910713,9.319656,0.45,26.403053,9.48,7.04,7.024014,61.028267,27.428638,40.110001,27.732637,35.41,10.99,87.849998,7.860405
"137",54.281094,18.52,65.806808,173.169418,18.4,0.03,102.151779,29.487982,63.710018,76.70842,3.66,1.81,1.53,0.86,1.78,50.84,66.029999,47.328663,78.586372,134.368896,84.042809,46.382118,9.488421,0.45,26.200176,9.47,7.24,7.063474,61.197098,27.478453,39.68,27.064383,34.490002,11.13,88.290001,7.840949
"138",54.819019,18.700001,66.214493,175.089096,17.67,0.03,100.982292,29.537775,64.456154,76.379677,3.71,1.73,1.58,0.88,1.79,51.110001,66.349998,46.970188,79.530846,134.808365,84.238716,46.955189,9.600933,0.45,27.195238,9.62,7.35,7.112801,61.455315,28.12606,42.650002,27.290411,34.27,11.1,89.540001,7.840949
"139",55.087986,19,66.16478,176.650711,17.43,0.03,103.202339,30.31456,65.401253,77.336456,3.78,1.81,1.57,0.87,1.9,53.509998,64.510002,47.121124,79.530846,135.114105,84.683945,46.687138,9.65719,0.45,26.528643,9.48,7.35,7.033878,61.604282,28.295433,42.93,27.005417,34.200001,11.4,89.699997,7.850677
"140",54.799095,19.209999,66.244324,176.839676,18.129999,0.03,102.58786,29.926167,65.858887,78.19265,3.67,1.98,1.55,0.86,1.95,52.73,66.660004,47.243763,78.408173,133.346695,85.42305,47.44508,9.629062,0.45,27.166256,9.62,7.32,6.866171,59.925884,27.099854,41.720001,24.184984,30.809999,11.26,85.790001,7.588015
"141",53.334736,19.049999,64.623512,169.151001,17.27,0.06,100.189415,28.282967,64.515839,77.66275,3.67,1.97,1.54,0.9,1.96,52.509998,66.150002,46.989052,78.399254,134.617294,84.764099,46.955189,9.535304,0.5,27.514046,9.88,7.24,6.915497,59.230686,27.21941,42.599998,24.420839,30.559999,11.99,83.339996,7.607472
"142",53.274963,19.790001,65.220131,169.638382,17.66,0.06,101.646324,29,63.829403,77.939972,3.88,2.06,1.51,0.87,1.99,52.759998,67.68,47.564507,77.704285,135.238266,84.781898,46.631683,9.432168,0.5,27.166256,9.65,7.105,7.014148,59.856365,28.69396,42.84,24.01792,30.34,11.93,84.879997,7.811764
"143",55.187603,21.07,66.80117,173.865662,18.68,0.06,102.032845,29.717033,64.744659,78.315323,3.7,1.88,1.52,0.85,2,53.080002,67.949997,47.073959,75.975731,134.903915,84.523666,46.400604,9.272778,0.5,27.069649,9.76,7.11,6.964822,58.406384,27.538231,42.099998,23.673964,29.59,11.77,81.900002,7.782579
"144",56.333191,20.65,66.343765,172.075287,18.030001,0.06,101.279625,28.900412,63.212593,78.089615,3.57,1.78,1.51,0.89,1.93,52.75,67.07,47.243763,74.434311,132.859467,83.588676,45.550232,8.972748,0.55,25.78476,9.48,7.1,6.757654,56.439976,26.013866,41.32,22.013149,27.48,11.69,77.629997,7.549102
"145",56.034344,20.040001,64.971542,165.799011,16.82,0.06,98.118042,27.316965,61.48156,75.793365,3.49,1.7,1.51,0.86,1.82,53.220001,65.550003,45.941917,74.861977,132.133408,83.437286,45.198994,9.047756,0.55,23.572426,9.66,7.125,6.737923,57.08551,26.800957,42.400002,22.445551,27.700001,12.49,77.050003,7.714481
"146",57.379166,20.27,65.170418,169.84726,17.219999,0.06,99.128952,27.466347,61.959084,77.937515,3.56,1.7,1.54,0.87,2,53.700001,67.519997,45.121189,74.639229,133.040985,85.07576,45.846008,8.87899,0.65,21.572634,9.68,6.9,6.806979,56.261208,26.701324,42.709999,22.887781,28.450001,12.78,75.209999,7.704753
"147",56.67189,19.940001,66.512802,162.287888,16.52,0.06,98.415367,27.177542,60.586197,79.568909,3.52,1.63,1.56,0.86,1.97,53.52,66.809998,44.611771,74.131363,133.671509,85.253853,45.901474,8.822733,0.7,22.268215,9.58,6.77,6.826709,56.708118,27.617937,42.439999,22.632271,28.379999,13,77.75,7.539374
"148",55.615955,20.200001,65.637764,168.822754,16.43,0.06,99.158691,27.785027,61.212948,79.453621,3.49,1.56,1.61,0.86,1.9,52.369999,66.519997,44.375931,72.866135,136.298676,85.414139,45.374611,8.485201,0.65,20.712824,9.59,6.85,6.718193,55.357456,26.741179,41.07,22.396416,27.610001,12.99,74.800003,7.461548
